amfi_code,date,nav,daily_return,scheme
118636,2025-02-25,33.9694,-0.0038299120234603,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-02-26,33.7362,-0.0068650020312399,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-02-27,33.6552,-0.0024009817347536,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-02-28,33.6125,-0.0012687489600419,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-03,33.6768,0.0019129788025289,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-04,33.6921,0.000454318700114,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-05,33.7097,0.0005223776493596,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-06,33.6332,-0.002269376470274,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-07,33.598,-0.0010465849220414,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-10,33.5289,-0.0020566700398833,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-11,33.4351,-0.0027975865596545,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-12,33.3947,-0.0012083110264362,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-13,33.4105,0.0004731289695669,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-14,33.3718,-0.0011583184926894,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-17,33.3542,-0.0005273913903356,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-18,33.4222,0.0020387237589267,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-19,33.3896,-0.000975399584707,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-20,33.287,-0.0030728130915016,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-21,33.3439,0.0017093760326853,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-24,33.3757,0.0009536976778361,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-25,33.4129,0.0011145833645436,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-26,33.4752,0.0018645493207714,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-27,33.5234,0.0014398719051715,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-28,33.5354,0.000357958918248,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-03-31,33.7477,0.0063306237587743,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-01,33.6482,-0.0029483490726774,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-02,33.6081,-0.0011917427975345,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-03,33.6998,0.0027285089011281,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-04,33.7215,0.0006439207354345,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-07,33.7956,0.0021974111471909,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-08,33.8198,0.000716069547515,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-09,33.9467,0.0037522398121809,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-10,33.8704,-0.002247641155105,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-11,33.9948,0.003672823468279,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-14,34.105,0.0032416722557566,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-15,34.0109,-0.0027591262278257,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-16,34.0747,0.0018758692066367,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-17,34.0808,0.0001790184506393,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-18,34.0384,-0.0012441022511209,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-21,33.8865,-0.0044626069380465,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-22,33.81,-0.0022575361869769,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-23,33.88,0.0020703933747412,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-24,33.9593,0.0023406139315229,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-25,33.951,-0.0002444102204697,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-28,34.0306,0.0023445553886483,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-29,34.1215,0.0026711253989055,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-04-30,34.1446,0.0006769925120524,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-01,34.0922,-0.0015346496957058,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-02,34.1399,0.0013991470189662,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-05,34.1916,0.0015143571012219,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-06,34.2595,0.0019858678739808,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-07,34.3441,0.0024693880529487,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-08,34.2362,-0.0031417332234648,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-09,34.202,-0.000998942639662,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-12,34.0485,-0.0044880416349921,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-13,34.1224,0.0021704333524237,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-14,34.1139,-0.0002491032283777,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-15,34.1607,0.0013718748076296,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-16,34.0436,-0.0034279157043034,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-19,34.1738,0.0038245073963976,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-20,34.0808,-0.0027213830478318,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-21,34.1572,0.0022417314147555,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-22,34.1771,0.0005826004473434,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-23,34.1705,-0.0001931117619694,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-26,34.157,-0.0003950776254371,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-27,34.1119,-0.0013203735691073,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-28,34.2332,0.0035559438201917,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-29,34.2441,0.0003184043560053,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-05-30,34.1445,-0.0029085302285649,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-02,34.1212,-0.0006823939433876,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-03,34.142,0.0006095916907964,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-04,34.2291,0.0025511100697088,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-05,34.1868,-0.001235790599227,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-06,34.1502,-0.0010705886482501,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-09,34.162,0.000345532383412,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-10,34.2471,0.0024910719512909,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-11,34.1389,-0.0031593915981208,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-12,34.1922,0.0015612688165114,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-13,34.162,-0.0008832423769163,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-16,34.1438,-0.0005327556934605,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-17,34.3263,0.005345040680885,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-18,34.3191,-0.0002097517064176,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-19,34.3942,0.0021882858233461,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-20,34.4664,0.0020991911426926,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-23,34.3739,-0.0026837731819975,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-24,34.2242,-0.0043550484524594,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-25,34.3049,0.0023579806102114,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-26,34.2211,-0.0024427997166586,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-27,34.0877,-0.0038981797779732,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-06-30,34.1857,0.0028749372940972,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-01,34.1077,-0.0022816557800482,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-02,34.0511,-0.0016594493325554,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-03,34.2307,0.0052744257894752,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-04,34.0976,-0.0038883224707645,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-07,33.9996,-0.0028741025761344,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-08,33.9699,-0.0008735396887021,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-09,33.9591,-0.0003179285190714,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-10,33.8923,-0.0019670721544445,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-11,33.8032,-0.0026289157124185,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-14,33.9418,0.0041002035310266,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-15,33.974,0.0009486827451694,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-16,34.0338,0.001760169541414,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-17,34.0318,-5.876510997893103e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-18,34.0663,0.00101375772072,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-21,34.1563,0.0026419071046754,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-22,34.0804,-0.0022221376437144,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-23,34.1129,0.000953627304844,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-24,34.1825,0.0020402838808777,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-25,34.3256,0.0041863526658378,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-28,34.5044,0.0052089402661568,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-29,34.5203,0.0004608107951449,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-30,34.6294,0.00316045920806,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-07-31,34.407,-0.0064222885756034,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-01,34.5517,0.0042055395704363,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-04,34.4984,-0.0015426158481348,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-05,34.4873,-0.0003217540523617,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-06,34.5356,0.0014005155521019,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-07,34.5321,-0.0001013446993827,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-08,34.559,0.0007789853498627,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-11,34.7075,0.0042969993344716,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-12,34.6838,-0.0006828495282,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-13,34.5988,-0.0024507118597154,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-14,34.7672,0.0048672208284681,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-15,34.8234,0.0016164660944797,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-18,35.0024,0.0051402218048783,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-19,35.0887,0.0024655452197563,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-20,34.9819,-0.0030437149281677,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-21,35.0488,0.0019124175645117,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-22,34.972,-0.0021912305128848,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-25,34.9827,0.0003059590529566,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-26,34.986,9.433234141442703e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-27,34.8536,-0.0037843708912135,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-28,34.7923,-0.0017587853191636,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-08-29,34.9961,0.0058576179212066,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-01,35.0271,0.0008858129905904,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-02,35.0217,-0.0001541663454865,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-03,35.1921,0.004865554784605,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-04,35.167,-0.0007132282529318,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-05,35.1689,5.402792390585276e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-08,35.2669,0.0027865528919015,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-09,35.2414,-0.0007230575979175,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-10,35.1852,-0.0015947153064292,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-11,34.996,-0.0053772608937848,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-12,34.9235,-0.002071665333181,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-15,34.8503,-0.0020960098501009,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-16,34.8742,0.0006857903662236,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-17,34.8305,-0.0012530753393626,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-18,35.0304,0.0057392228075967,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-19,34.9472,-0.0023750799305745,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-22,35.0808,0.0038229099899276,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-23,35.1102,0.0008380652664703,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-24,35.1917,0.0023212627669451,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-25,35.268,0.0021681248703531,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-26,35.0814,-0.0052909152773051,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-29,35.0905,0.0002593967173487,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-09-30,35.0773,-0.0003761701885125,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-01,34.9873,-0.0025657619029971,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-02,35.0378,0.0014433808839207,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-03,35.1998,0.0046235779643701,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-06,34.9735,-0.0064290138012148,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-07,34.9364,-0.0010608031795502,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-08,34.8369,-0.0028480324246344,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-09,34.8531,0.0004650241554213,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-10,34.8345,-0.000533668454169,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-13,34.7913,-0.0012401498514403,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-14,34.8618,0.0020263686611308,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-15,35.0158,0.0044174425875886,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-16,35.2615,0.007016832401373,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-17,35.2059,-0.0015767905506004,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-20,35.0547,-0.0042947346893561,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-21,35.1142,0.0016973472886661,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-22,35.267,0.0043515159109421,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-23,35.3495,0.0023392973601381,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-24,35.503,0.0043423527914114,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-27,35.493,-0.0002816663380559,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-28,35.4486,-0.0012509508917252,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-29,35.4691,0.0005783021050196,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-30,35.4497,-0.0005469549551581,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-10-31,35.5191,0.0019577034502407,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-03,35.6162,0.002733740438243,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-04,35.7206,0.0029312503860601,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-05,35.7768,0.0015733218366993,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-06,35.8092,0.0009056148118331,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-07,35.8912,0.0022899143236934,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-10,35.7243,-0.0046501649429385,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-11,35.7535,0.0008173708092251,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-12,35.7684,0.0004167424168262,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-13,35.7979,0.0008247503382874,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-14,35.8002,6.424957888584437e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-17,35.8494,0.0013742939983576,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-18,35.8078,-0.0011604099371259,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-19,35.9201,0.0031361882048044,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-20,35.9733,0.0014810649190843,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-21,35.9972,0.000664381638604,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-24,35.9443,-0.0014695587434578,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-25,36.0285,0.0023425132774876,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-26,36.0575,0.0008049183285454,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-27,35.9992,-0.0016168619565969,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-11-28,36.0044,0.0001444476543921,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-01,36.0718,0.0018719934230262,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-02,36.1323,0.0016772104524862,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-03,36.187,0.0015138809320192,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-04,36.2058,0.0005195235858181,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-05,36.3099,0.002875229935535,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-08,36.4337,0.0034095384454377,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-09,36.5119,0.0021463644922143,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-10,36.4683,-0.0011941312284488,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-11,36.3816,-0.002377407227647,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-12,36.3421,-0.0010857136574531,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-15,36.5319,0.0052225930807521,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-16,36.5683,0.0009963894568856,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-17,36.7753,0.0056606405001053,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-18,36.7747,-1.6315298583480242e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-19,36.7612,-0.0003671002074796,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-22,36.7648,9.792933854169128e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-23,36.7668,5.439986073652037e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-24,36.7057,-0.0016618253424285,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-25,36.61,-0.0026072244910191,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-26,36.6668,0.0015514886642995,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-29,36.7749,0.0029481710975596,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-30,37.0127,0.0064663670057565,Nippon India Gilt Securities Fund - Regular - Growth
118636,2025-12-31,36.9829,-0.0008051290502989,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-01,36.9606,-0.00060298137788,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-02,36.8993,-0.0016585228594774,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-05,37.0147,0.0031274306016646,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-06,37.1014,0.0023423126487585,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-07,37.0301,-0.001921760364838,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-08,36.9566,-0.0019848717664817,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-09,37.056,0.0026896413631123,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-12,37.1024,0.0012521588946461,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-13,37.184,0.0021993186424595,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-14,37.1119,-0.0019390060240963,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-15,36.9473,-0.0044352350593744,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-16,36.8765,-0.0019162428648371,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-19,36.951,0.0020202568031131,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-20,37.1587,0.0056209574842358,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-21,37.1291,-0.0007965833035064,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-22,37.3533,0.0060383903730496,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-23,37.4422,0.0023799771372274,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-26,37.3217,-0.0032182937968389,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-27,37.3525,0.0008252571560245,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-28,37.4446,0.0024656984137607,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-29,37.2271,-0.0058085812106418,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-01-30,37.2982,0.0019098989714483,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-02,37.4193,0.0032468054758674,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-03,37.4676,0.0012907777537258,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-04,37.4725,0.0001307796602931,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-05,37.4669,-0.0001494429248113,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-06,37.4557,-0.0002989305226747,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-09,37.3556,-0.0026724904353675,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-10,37.3016,-0.0014455663943291,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-11,37.2731,-0.000764042293092,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-12,37.2944,0.0005714577000572,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-13,37.2528,-0.0011154489682098,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-16,37.1819,-0.0019032126444187,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-17,37.2638,0.0022026846395692,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-18,37.3093,0.0012210241574932,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-19,37.2693,-0.0010721187478724,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-20,37.3275,0.0015616070063027,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-23,37.2955,-0.0008572768066439,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-24,37.3121,0.0004450939121343,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-25,37.4146,0.0027470981263451,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-26,37.3684,-0.0012348120787072,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-02-27,37.2688,-0.0026653536142837,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-02,37.2658,-8.049628643802542e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-03,37.1486,-0.0031449747489654,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-04,37.1333,-0.000411859397124,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-05,37.1176,-0.0004228010976669,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-06,36.8985,-0.0059028600987134,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-09,36.9584,0.001623372223803,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-10,36.952,-0.000173167669596,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-11,37.0728,0.0032691058670708,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-12,37.1035,0.0008281003862669,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-13,37.183,0.0021426550055925,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-16,37.3053,0.0032891375090768,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-17,37.3035,-4.825051668266856e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-18,37.3141,0.0002841556422321,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-19,37.1771,-0.0036715343529657,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-20,37.3041,0.0034160814049508,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-23,37.301,-8.310078516826636e-05,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-24,37.2172,-0.0022465885633093,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-25,37.2973,0.0021522306890362,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-26,37.1036,-0.0051934054207677,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-27,37.0741,-0.0007950710982221,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-30,37.1697,0.0025786195753907,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-03-31,37.1393,-0.0008178704697643,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-04-01,37.0828,-0.0015212995398405,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-04-02,37.0545,-0.0007631570431575,Nippon India Gilt Securities Fund - Regular - Growth
118636,2026-04-03,36.8778,-0.0047686515807795,Nippon India Gilt Securities Fund - Regular - Growth
